Address,S1 Waifu Tokens,S1 Llama Tokens,S1 Waifu Bonus Tokens,S1 Llama Bonus Tokens,S1 Node Rental Bonus Tokens,S1 Llama Points,S1 Waifu Points,S1 Total Base Tokens,S1 Total Bonus Tokens
0xf9538a89f18aca9e3013351144f103875331d211,28.1312183057952,0,1345.0168802026753,0,0,0,968.2375,28.1312183057952,1345.0168802026753
0xe6072a4919c3ffa2eb2c6b358eca7090d830d6e1,0,700.5860109593348,0,62.57822277847309,0,785.7259200000001,0,700.5860109593348,62.57822277847309
0xf9bc6bf6c43817e8baa6cd02acd0a12d515e7e40,3.2889181757740404,769.3740864304586,89.36550491510278,62.57822277847309,0,1451.356868,113.20000000000002,772.6630046062327,151.94372769357585
0x7b96c9b00f5b1259853259c6a5d06e0a2a0736ee,1762.5080162387064,1174.0480770200884,89.36550491510278,62.57822277847309,0,5367.203184999999,60663.0803125,2936.556093258795,151.94372769357585
0xe67fdea5f8f477bd65b9ad11c8024e4b4bce4656,846.7540654291183,1113.6113814179712,89.36550491510278,62.57822277847309,0,4782.384745,29144.100000000002,1960.3654468470895,151.94372769357585
0xa41aac345057073454c141eca1986c06bf8e162a,0,10341.47459932299,0,62.57822277847309,0,94076.22382510203,0,10341.47459932299,62.57822277847309
0xd1ef4d245cc02044e9b6ed6f8d5a271358271909,0,2825.5450343191865,0,362.36409001616045,0,21347.988775775502,0,2825.5450343191865,362.36409001616045
0x586b65610b4f2ebcc5d2a8ed5f2f683af762c849,261.9801933734498,0,1345.0168802026753,0,0,0,9016.994739583331,261.9801933734498,1345.0168802026753
0xdfa74efc161af44bcc9545e0008468b9fa9d0250,0,2228.693456497388,0,1041.9757405015973,0,15572.527275510205,0,2228.693456497388,1041.9757405015973
0xa24861b71abee1590398eab11125f44fad831a61,31.35821504285795,0,89.36550491510278,0,0,0,1079.30625,31.35821504285795,89.36550491510278
0x902ce6f29cf960f2be33857cd536d709f4642069,10161.746452694822,2903.0309648313178,562.0191173391406,362.36409001616045,0,22097.784914571435,349753.21274884895,13064.77741752614,924.383207355301
0x4a2b55029fa9578bb72e9c90619bdcf4fd4ed375,1567.442533254957,622.2387233512379,562.0191173391406,362.36409001616045,0,27.594820000000002,53949.197055564415,2189.681256606195,924.383207355301
0x90b2e867654bd9ed875998d6fe134944e13c0392,59.896371601298334,687.1702099526839,89.36550491510278,62.57822277847309,0,655.90731,2061.55,747.0665815539822,151.94372769357585
0xc0dd38b28c159c2693359d5b9990c81b71cc3f23,2558.072327398216,619.4284518797549,89.36550491510278,62.57822277847309,0,0.40109999999999996,88045.3,3177.500779277971,151.94372769357585
0xd49ba3d84819074ee22e8e68803785edc50d2e26,0,0,0,0,0,0,0,0,0
0x7d9cf6c824e49f05076abe61d49401bbd65be80d,0,776.6735891187125,0,62.57822277847309,0,1521.9908385106385,0,776.6735891187125,62.57822277847309
0x9fdf262441c7ccda07b2a475a22fe3a6f858ce3f,0,0,0,0,0,9883.71359468085,0,0,0
0x3a22e0960568f6846b4d06bf8e151026c7d60024,1.0168916621209487,0,89.36550491510278,0,0,0,35,1.0168916621209487,89.36550491510278
0xc11e737a18ec32ecca5a8e7085d116d4a8b76b26,0,687.705573110383,0,62.57822277847309,0,661.0877760000001,0,687.705573110383,62.57822277847309
0xc3266f73f3ef1ebfcd45ab8b405fdd61690e138a,211.00211448534793,2690.2122526696103,89.36550491510278,62.57822277847309,0,20038.434945,7262.4,2901.2143671549584,151.94372769357585
0x609111b46d87968547975a4303569b4d8362213f,5881.5709936694575,4231.574367176387,89.36550491510278,62.57822277847309,0,34953.495709,202435.51249999995,10113.145360845843,151.94372769357585
0x179308ff8e8365c9656294e255cc4c36489cef01,0,1208.7493656854847,0,62.57822277847309,0,5702.9917866285705,0,1208.7493656854847,62.57822277847309
0xe657d0f6e8ae00a0d461aaeca54cd512d89f6e5d,230.269306077791,2157.398685088425,89.36550491510278,62.57822277847309,0,14882.64017,7925.549999999999,2387.667991166216,151.94372769357585
0x76818334c5b2d2d261bd59be1b30827119e66104,1309.2974068614533,3212.1436734066415,89.36550491510278,62.57822277847309,0,25088.928130000004,45064.200000000004,4521.441080268095,151.94372769357585
